CLIENT_HASH_ID;F1;GENDER;AGE
"936665a04daf7019cfedfea1433031c7";"8215444bab327ec0f170d0ef7296c026";"Æ";38
"04340cfd6b0af1c517833b6a2e6ca91c";"381b0b043094c8cf1fc0e5ecd17a4461";"Æ";37
"b439a334d132deb9279f56e4b895a5f9";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";26
"c25d459cf6093046b638ed6ca3e59b48";"a1fffaa77ff30165958613b698dc8fd5";"Ì";44
"5f49055ce3af5f4d73051ac2a47bfa07";"94a7532568244c10541472dffb66f1f1";"Ì";61
"84cde19b8bf23f618f3b40e55d8c38bc";"8215444bab327ec0f170d0ef7296c026";"Æ";52
"c9b50c42b2cda1ae403fb33d7ee8ff01";"b628d7d2ba91a097a131c51788e8c4ea";"Ì";28
"0adbdb9d85a5cbfc2ba8a76061f9c3bc";"bac64815dc7b441809c1d4de833ef9fd";"Ì";58
"855053f0580a200ccaaa9e47ffdc6dd9";"3c423cf4f2bdd61e4dc739b26d945709";"Ì";64
"969dee7db2ae1386ce0d0a7b16411e4d";"14aa590a6630a7dd9a4233b8b8182100";"Æ";38
"b36fc7d2b0b817c8b49ab9420f743cd7";"bac64815dc7b441809c1d4de833ef9fd";"Æ";51
"be12a85ac5b9bc98bae7d7094d087ef4";"bac64815dc7b441809c1d4de833ef9fd";"Ì";43
"448f3561d306a9ad7366d6b467fe5848";"71e1e42d79887c04b571828357d5f37e";"Ì";58
"4c7d8fd0a56b46929b241381b7751a10";"6ede6f872f8d56aa83876b96bcde60d4";"Æ";41
"17db8e52f4c4c7a2ced3c5f18dc96961";"97fa64500457edb6fe17b0acdaf218b2";"Æ";43
"577d7b3809b35b22c2426f40c805595a";"bac64815dc7b441809c1d4de833ef9fd";"Æ";31
"7a801c9bc7aa050471d25d0e7cc56a1e";"71e1e42d79887c04b571828357d5f37e";"Æ";58
"4778f40b4cbfa07e06c0f9db04f3df57";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";54
"160f1d42a25c912c5c5325cd8a237b36";"7d33c54b3363042d090cb011b215279c";"Æ";52
"419a344b264220f70622ec33cf66328a";"bac64815dc7b441809c1d4de833ef9fd";"Æ";42
"0f03c4712a30dadbdb743d0d678282ce";"db96a8c8cf0715541dd5d9fd96529ac4";"Æ";55
"1a7f0867a3710d31fe53556d452c4ae0";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Æ";59
"10654e549f606bc2a9bcfe63bf5fcee6";"8215444bab327ec0f170d0ef7296c026";"Æ";46
"eca3f98a47ff94811ef4d05d10c5260d";"94a7532568244c10541472dffb66f1f1";"Æ";61
"69ec2f91619a561f576195443cd54a45";"8df3acb67e47faaeb753cc9a4c6ced3e";"Ì";38
"fa4f21dfefba031273ccbf7b45c78a04";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";61
"44eedc8729395623d55f6ceb3d83b560";"a1fffaa77ff30165958613b698dc8fd5";"Æ";40
"4c80ff7ef690a44cdc813bbce46cab27";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";59
"aff90417f385acbf53d0768909b319de";"71e1e42d79887c04b571828357d5f37e";"Æ";55
"05cf602b883679b0b0311a229eac927e";"db96a8c8cf0715541dd5d9fd96529ac4";"Æ";49
"5d9cf269d4df760bd6149e5dddb66ab8";"5213e792098c90e356b18861f64570af";"Ì";66
"acbb7d666e51ba3643136ac32811a856";"71e1e42d79887c04b571828357d5f37e";"Æ";60
"38fdc89d36176fc0327b968a5f2d1c1d";"6ede6f872f8d56aa83876b96bcde60d4";"Æ";59
"6eb8caf5929b81b73607018a0425cdce";"018d34d8d97fe30fd4347602b8031ec4";"Æ";47
"96f5a610394d396cf01866773654cd95";"385043f3881c79a5959ab4c3145f8aa8";"Ì";60
"c9a50a9f1aa448eaa261cb6b123d3a30";"8df3acb67e47faaeb753cc9a4c6ced3e";"Ì";49
"4a95ea19125e0ff89c77f305facb0048";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";62
"12ac6b2768e0001efcd24083348d19b5";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";58
"4682df66b75957a6814c547267d6b23d";"385043f3881c79a5959ab4c3145f8aa8";"Æ";53
"8e803bc4adf67d9c8cdedf6c303c10df";"db96a8c8cf0715541dd5d9fd96529ac4";"Æ";55
"9f1d59da57d124880e082ca53fe3b8c2";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";38
"77c3829fc8ab3f02c0df013ed48a2ad2";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";57
"def2b7ca7e0c5536a62e6a76fe99c552";"71e1e42d79887c04b571828357d5f37e";"Æ";45
"9275a0810248bbe0ae1caac450d9dc93";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";51
"a4438aa0cfef1ec7166f686eab73013b";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";50
"74bf3a2190984e060887981bd75f05ed";"a1fffaa77ff30165958613b698dc8fd5";"Æ";51
"e5c0076c09c1c8dd812ed9c87de69630";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";46
"9f3dfeac386338a5da76b9ca3f35a4f2";"263c6b32daca30743034adbd1f68a5fc";"Æ";40
"978e8c3fd226421f3fd2c52cee235046";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";53
"2db6dc1d6b118724b595ee86da92149f";"71e1e42d79887c04b571828357d5f37e";"Æ";57
"691dee8bd2f955c3ebcafbe72f4b7b98";"385043f3881c79a5959ab4c3145f8aa8";"Æ";58
"4f076135511c662a10f3d7da931367b9";"71e1e42d79887c04b571828357d5f37e";"Æ";58
"bd064b13f0915ad9220947873a72fd8f";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";57
"dd435735ff21e5f4a125cdc7280964e2";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";61
"244feaa4de9726f3ef2c4fa170613fa2";"385043f3881c79a5959ab4c3145f8aa8";"Ì";41
"4f6349c486dccac8abb0349c0f1be8b8";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";57
"c6c1a0f5cca0948b1bb2e6053052f15c";"385043f3881c79a5959ab4c3145f8aa8";"Ì";69
"8e44e00c316f2dc5c6c52d5fa768240b";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";43
"0a3634e010a5000041662b353a865646";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Æ";44
"20bc2008e559ba6f29a09ca99d02403a";"97fa64500457edb6fe17b0acdaf218b2";"Æ";35
"53ec413bdd58feb6e170fbe04f0e3b85";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";51
"5453ef221b567d996d8026a549efaf1b";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";58
"085e3a9bde46d6eee551a2e938ee0e3b";"a1fffaa77ff30165958613b698dc8fd5";"Æ";48
"36cd9d1b9153a36eb6b9ac2e037bc5b0";"71e1e42d79887c04b571828357d5f37e";"Æ";44
"155b4393439aaa1a57565a959da96386";"71e1e42d79887c04b571828357d5f37e";"Æ";35
"8cb1a6088208afb2742cafdec07eedf4";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Æ";49
"b04fd816eb2df6fb58dd1a56c7f3ae20";"8215444bab327ec0f170d0ef7296c026";"Ì";56
"7bde46b5bed6c17bf6447fe893105b32";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";57
"9d1adecea34717e1facbc00b3b7518f6";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";53
"7797de892ec965aa7358a5db3a21c870";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";38
"4dde6a87c28a1ab9b4fa4f7a246aa186";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";48
"8d39a3470b1d1d949bd00a4d08007986";"71e1e42d79887c04b571828357d5f37e";"Æ";46
"1a84bed5463591bc2fcb7f1915ce3ae6";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";51
"667df41b6575d6c2270aa86df801b715";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";56
"777868491d09c0576ef9be0344558e5c";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";31
"99e7b6de58a1a77d22cdf4f1071f8d9d";"385043f3881c79a5959ab4c3145f8aa8";"Æ";54
"d117a62840bc0f704e12895886b66edc";"8df3acb67e47faaeb753cc9a4c6ced3e";"Ì";50
"156e44553795f8e1aac64a4f830529a9";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";36
"9bff366cd9e028e9a2a4e3ea709c035d";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";61
"fa414a321e22b60e863ab778defdac60";"385043f3881c79a5959ab4c3145f8aa8";"Æ";57
"c5a541a119bf06af54087d4dd1bfd5d7";"a1fffaa77ff30165958613b698dc8fd5";"Æ";43
"249c2cc613bdcc2c0cf3b91a59300326";"a1fffaa77ff30165958613b698dc8fd5";"Æ";58
"8d640b16068b92b884979e63e9595b2f";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";37
"636beeefea80045f6b1f1fd5233f7276";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";51
"d077f70ad22579eafc0ff3ca493aaaa1";"b871449af47f30db11ef29b52e39819d";"Ì";67
"9dd1ebf346e440c624721a72d59bdb97";"97fa64500457edb6fe17b0acdaf218b2";"Æ";49
"30911129da8078623459e9e3c8eae7ae";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";41
"62744f30b7f35013f198f6a52ede6bdc";"96ef29bcab993c1a6eff79d066cfe894";"Æ";49
"9d0108a4b7d57caf243471c47adda6c5";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";56
"eea8bc35e31fee85e3fce542139ef20e";"0e521f30657448f205ecf7a46e4105c0";"Ì";45
"3156028100f7dbbfcc4a7b27f3936588";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";47
"58f76501a735f17ad0f0293f06b8fe4a";"b871449af47f30db11ef29b52e39819d";"Ì";68
"c71a27c6c8b4622392e017c4d3660987";"6ede6f872f8d56aa83876b96bcde60d4";"Æ";57
"34305143b177347c87ec87645160454f";"018d34d8d97fe30fd4347602b8031ec4";"Æ";65
"0e67be6a431f06ea7355482a2821dfab";"8215444bab327ec0f170d0ef7296c026";"Ì";54
"b3f307ae05ac5ae0cb9f7b5d34b7c832";"263c6b32daca30743034adbd1f68a5fc";"Ì";39
"946e1dbc86da5f3d785e54d7bbb2ed2e";"94a7532568244c10541472dffb66f1f1";"Æ";56
"48e1b054a7f1f3c0d4c20f063b9abb6c";"db96a8c8cf0715541dd5d9fd96529ac4";"Æ";46
"6e55040eab7b3763f4d6dd0ea4a02b15";"018d34d8d97fe30fd4347602b8031ec4";"Æ";44
"46ba909ed08fcb321ee193d5d0e76bac";"bac64815dc7b441809c1d4de833ef9fd";"Æ";41
"42e1f8bccf6db8d2872d82b98be087a4";"71e1e42d79887c04b571828357d5f37e";"Æ";40
"c87b8da56e133178bd014bc6ac98c511";"0e521f30657448f205ecf7a46e4105c0";"Æ";28
"9fb168e41fa32c51327bcc44fac98880";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";33
"71e8b6ffb453da17d4bc13b9e4eb678c";"8215444bab327ec0f170d0ef7296c026";"Ì";44
"dbe8144a615bfe70033107bab7bd2086";"b871449af47f30db11ef29b52e39819d";"Ì";53
"05eceb901cce59da1cf4df2f1ef346e0";"db96a8c8cf0715541dd5d9fd96529ac4";"Ì";60
"071dd5e230cba8251638ffa6b0bf0043";"14aa590a6630a7dd9a4233b8b8182100";"Ì";51
"b9ff3b6009deedcf6c5beec2f677ac61";"385043f3881c79a5959ab4c3145f8aa8";"Æ";52
"6650f1ef8bd0573024c58beb1c4c24af";"b628d7d2ba91a097a131c51788e8c4ea";"Ì";36
"8bf8ce9fec2e380b379204e24d5b6270";"385043f3881c79a5959ab4c3145f8aa8";"Ì";45
"35d630ca3427b60ec229869514606855";"b871449af47f30db11ef29b52e39819d";"Æ";55
"e4728e63b9524a57d802180233ff9ba7";"263c6b32daca30743034adbd1f68a5fc";"Æ";57
"20e1be666c710642c82ae92e42a006af";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";64
"dae9f11521e5dfcbe7e109236973a886";"bac64815dc7b441809c1d4de833ef9fd";"Æ";33
"cf1c85e896b9516fe1c1bbdc00f5f6cb";"6ede6f872f8d56aa83876b96bcde60d4";"Ì";33
"496515a5567a25771830e49e55bbf392";"309e6b5acaa01d889ed303cf65a72dbe";"Ì";35
"290b248b77c8ed8888f26af468042b2b";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";34
"1ffebba9d692edafff3b286315575828";"71e1e42d79887c04b571828357d5f37e";"Æ";46
"2a91918ecb4b9deeaa5bcce8b765b945";"8215444bab327ec0f170d0ef7296c026";"Æ";58
"2c61c39a6ceeb15890eb7741077f3465";"381b0b043094c8cf1fc0e5ecd17a4461";"Æ";34
"3e3c98f4dac088bce2c0e2c520c76e04";"a1fffaa77ff30165958613b698dc8fd5";"Ì";32
"742c24909ec11ffcd2dfd2ae9fa54f8b";"381b0b043094c8cf1fc0e5ecd17a4461";"Æ";31
"3ec11fabb9b53e89f6fdc4e9a8026c96";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";50
"514e2f61072bd5996152c9697f0384a1";"8215444bab327ec0f170d0ef7296c026";"Ì";47
"4a5f3f1c2dc326cfe9bcba66261e709c";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";34
"54d8014f8fa06e7e33439294261aeed0";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";61
"df34db9e86ba1633b7d1d4802ca3dcea";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";34
"4f599db98a65d24c58b8fe6b9f304e88";"8215444bab327ec0f170d0ef7296c026";"Æ";32
"53b406b3713e7284dc01e7d315e34a1e";"0e521f30657448f205ecf7a46e4105c0";"Æ";49
"c20ebeef10992e57e07a05625ab9c3b1";"0e521f30657448f205ecf7a46e4105c0";"Æ";43
"a371a26dfb0bef56496e71816ced7044";"8215444bab327ec0f170d0ef7296c026";"Æ";39
"fd7bfe74d0b7224d6f0de66bfbc21dd1";"385043f3881c79a5959ab4c3145f8aa8";"Æ";50
"149dcba474d3b9ec70fbd67ff1cf8452";"8215444bab327ec0f170d0ef7296c026";"Æ";64
"a8a163bef8811d93c7ee7fc62ad7d25c";"8215444bab327ec0f170d0ef7296c026";"Æ";71
"e6b172298af8b16c3952dab186c9349b";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Æ";34
"7da9f1204f7c986a8c35fb20d4eccb15";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";48
"38e75a562341f0caf4054cd89f0e133a";"94a7532568244c10541472dffb66f1f1";"Æ";40
"04add089d93fe7d0f7557d8535364409";"385043f3881c79a5959ab4c3145f8aa8";"Æ";29
"46a86d5ba9a85df559bbdb47eae3b07c";"7d33c54b3363042d090cb011b215279c";"Ì";58
"05fd071dafc87e62c15170e60f105571";"0e521f30657448f205ecf7a46e4105c0";"Æ";51
"a69982fafec52331eac349a297439926";"8215444bab327ec0f170d0ef7296c026";"Æ";32
"b52b78c9afe7739789aaa4dfba7b449f";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";46
"32a142a0878e1474cb9afcb98419eef3";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";34
"7e7f17837a56f5c679478ec4c0c2444e";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";37
"4616bd977a86bdf6184dd089fcd9dad5";"0e521f30657448f205ecf7a46e4105c0";"Æ";56
"24e70035ffd7634f6de575cb1da53395";"0e521f30657448f205ecf7a46e4105c0";"Æ";52
"6067e5500ded905e7fd0b915a23250ec";"385043f3881c79a5959ab4c3145f8aa8";"Æ";54
"5657d4b1302fb97bf945dfe6cee33807";"3c423cf4f2bdd61e4dc739b26d945709";"Ì";36
"73c5a4f810f14037dc09c02bb3cb944f";"385043f3881c79a5959ab4c3145f8aa8";"Æ";59
"5ccb0e84c9225611eaf7c312a0871aaa";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";30
"cf0d92374706854611b99cf151974327";"018d34d8d97fe30fd4347602b8031ec4";"Ì";48
"1c7e94d1e4b19ad7bc07559f183cb633";"3c423cf4f2bdd61e4dc739b26d945709";"Æ";40
"6dde9f7827a4ff8fac2a446292478cb7";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";41
"921f66d15433c928856b58bb28ab26a1";"94a7532568244c10541472dffb66f1f1";"Æ";29
"bf12d4b4ae14f2ea6bbe655d17bde028";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";38
"8ecbabc85f489f4ab18bd0500953a563";"263c6b32daca30743034adbd1f68a5fc";"Ì";52
"f31e16a8e9c4646d0cfd4734cec216a1";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Ì";31
"101cfec07d32c407c92593003260c579";"97fa64500457edb6fe17b0acdaf218b2";"Æ";34
"bd1e1bab5b1e97fc47099ed907dff124";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";44
"99d88b91d68f6053a1dfbba6cf92c7ee";"db96a8c8cf0715541dd5d9fd96529ac4";"Æ";43
"efc876782f6a18e99689e1e4cf0276c6";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";40
"3f60432e63b5c07bb2fef4d498aee537";"71e1e42d79887c04b571828357d5f37e";"Æ";41
"f7b141e462000dd91b80b1eeab76c776";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";53
"43e2edd48fa46cbeb2bc7e1b626ee4dc";"b871449af47f30db11ef29b52e39819d";"Æ";58
"e8c571ba1e200b4c72e704b5b5b97282";"3c423cf4f2bdd61e4dc739b26d945709";"Æ";35
"837ab75c8b3d88eac6c9c3632eaf6ca8";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";53
"dadc85281624b83435d295db625df127";"385043f3881c79a5959ab4c3145f8aa8";"Ì";38
"a717475557ef271f03c07236a625dfe8";"309e6b5acaa01d889ed303cf65a72dbe";"Ì";35
"9ff210c4c5dd87853fb8b3203040a27a";"0e521f30657448f205ecf7a46e4105c0";"Æ";38
"1b5f83ba48d7c83520492141cb34fa53";"97fa64500457edb6fe17b0acdaf218b2";"Ì";58
"7ea570e411a1d9de0aebab195d50ca84";"0e521f30657448f205ecf7a46e4105c0";"Æ";42
"e47e98cb6f2dc46cf1453b8ccc6c3daf";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";64
"9243d6c8e4e2997e796b765a86f390ae";"a1fffaa77ff30165958613b698dc8fd5";"Æ";28
"d77d5c0fa011ef64cd8bef9a907ebe95";"a1fffaa77ff30165958613b698dc8fd5";"Ì";60
"b8e96310777c32dcaef12c38bb9062fc";"a1fffaa77ff30165958613b698dc8fd5";"Ì";42
"0781ad686af6e92387f313518a70ea2d";"385043f3881c79a5959ab4c3145f8aa8";"Æ";27
"eaaacf1439b7e0e1f5d56d01d5d4c32d";"385043f3881c79a5959ab4c3145f8aa8";"Æ";62
"18b1470fcbb05fce170f26d3259dd5d7";"a1fffaa77ff30165958613b698dc8fd5";"Ì";33
"c3a897fbc05c1a0c0cedc233031f2cd4";"8215444bab327ec0f170d0ef7296c026";"Ì";33
"ba7f9e3c74177fac98ffc10c24f0faae";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";57
"af531137f64def445e507a1ae5bc9eaa";"6ede6f872f8d56aa83876b96bcde60d4";"Æ";46
"033610caba84d69260cb0824e7cf25eb";"3c423cf4f2bdd61e4dc739b26d945709";"Æ";57
"c8a6b0767549ec57e547234c7d95b35e";"385043f3881c79a5959ab4c3145f8aa8";"Æ";41
"7f803c4f0edb197eab37985c658c1c6e";"8df3acb67e47faaeb753cc9a4c6ced3e";"Ì";32
"46c4f2f71f91f1a720168486ae0bf97b";"a1fffaa77ff30165958613b698dc8fd5";"Ì";43
"740b3282637bd4a02d0d5d58391aa8d7";"8df3acb67e47faaeb753cc9a4c6ced3e";"Ì";71
"293496ab6dc7dba30dcf0e7e8d85a21d";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";42
"487667a04acd92efa78d15495cee17ce";"71e1e42d79887c04b571828357d5f37e";"Æ";63
"b1a2ceba8075c30f78202f9ed04571f6";"b871449af47f30db11ef29b52e39819d";"Ì";31
"bbf810ecc95bf47ff0c6a8d00d0d662f";"0e521f30657448f205ecf7a46e4105c0";"Ì";55
"c15ee924dc5b99c9341ff9f9dd7b3c13";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Ì";44
"fd020e26b68aa4b68a4a75373c41ca04";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";38
"09f8a91a38c0eb666fecdeb374dce6f2";"14aa590a6630a7dd9a4233b8b8182100";"Æ";53
"96e7f17a36d38fc300bbcdff2b5f13a6";"bac64815dc7b441809c1d4de833ef9fd";"Æ";41
"df580072531f493ed4c1181c2c106bb5";"0e521f30657448f205ecf7a46e4105c0";"Ì";36
"84b402d95f51f6ff70d45f793a74e2a3";"a1fffaa77ff30165958613b698dc8fd5";"Æ";63
"14737d83c72de53b9b7d6072a5e488cd";"385043f3881c79a5959ab4c3145f8aa8";"Æ";29
"e9b6ec84ac8ef2a2ca5f134d3353b1fa";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";30
"e509744055b303af91f2a6c44b9653db";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Ì";51
"8ebd2cddd97af7052661faafe8092fde";"96ef29bcab993c1a6eff79d066cfe894";"Ì";58
"b9d5377a252f077392953e646291e2ad";"385043f3881c79a5959ab4c3145f8aa8";"Ì";32
"d0257b83e04023bebcae092a82bf18c6";"018d34d8d97fe30fd4347602b8031ec4";"Ì";47
"a0647e31013cc3c80e3b13ca1cc376af";"bac64815dc7b441809c1d4de833ef9fd";"Ì";49
"e91c3dbfe2655f60924ae45b3c2795d8";"71e1e42d79887c04b571828357d5f37e";"Ì";30
"4d8a6e6d38b2500e582f8fc2a207d596";"b628d7d2ba91a097a131c51788e8c4ea";"Ì";41
"8d9a1fcf3b868194defc8edd662a2beb";"db96a8c8cf0715541dd5d9fd96529ac4";"Æ";62
"792a37c336964d1d7faffab5ecdbd74f";"3c423cf4f2bdd61e4dc739b26d945709";"Ì";37
"5f302be2c4cce40d2228caaf447234d9";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";58
"48ca6c28c448870968b03559fd7f6a5b";"71e1e42d79887c04b571828357d5f37e";"Ì";56
"abe804a0ee293f9c9fc7cdf3769977db";"8215444bab327ec0f170d0ef7296c026";"Æ";35
"63929c6a85174a96aa3868c72d99b69d";"97fa64500457edb6fe17b0acdaf218b2";"Ì";37
"177d8bfc4d8271da5e005709ebc889af";"71e1e42d79887c04b571828357d5f37e";"Ì";35
"b37d115ccda2bb99be94f7c860399097";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";51
"1ccaea6bc82403e86d74d0e6accb1e14";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";46
"fb60bec2431e0c89722f48ab51d79dd4";"fe413a3ae1fa1e6e1b7508863bf7ad0d";"Æ";39
"86c5a25881633c13893f60bb0e168dd9";"381b0b043094c8cf1fc0e5ecd17a4461";"Ì";45
"34a8e72c534b2dee52560478fd404abf";"a1fffaa77ff30165958613b698dc8fd5";"Ì";31
"5641ad8da3e4bc5a427202c8ce50d7a6";"309e6b5acaa01d889ed303cf65a72dbe";"Æ";44
"44916625d5d4da3ef02ca3b09d62ca60";"309e6b5acaa01d889ed303cf65a72dbe";"Ì";55
"3f2c4aef8d4b79cec917583df026df92";"b628d7d2ba91a097a131c51788e8c4ea";"Ì";45
"ace9f3703611bc645d6a3fdba85fc0eb";"263c6b32daca30743034adbd1f68a5fc";"Æ";45
"37d9e656c536f66bf8e81bd137a4ea3c";"3c423cf4f2bdd61e4dc739b26d945709";"Æ";30
"fb3e995f7c04748ed80464ebfc38057c";"bac64815dc7b441809c1d4de833ef9fd";"Æ";60
"5c5303606b34681891c5e12e9752c3c9";"8215444bab327ec0f170d0ef7296c026";"Ì";65
"e3fb5aeb328f4becfa68b8114dd01bb1";"97fa64500457edb6fe17b0acdaf218b2";"Æ";55
"8a769330f30d2ac3fd4cea6beb6a0b5c";"018d34d8d97fe30fd4347602b8031ec4";"Æ";58
"6e6292504d9142eff9b31a5d829ad8c2";"db96a8c8cf0715541dd5d9fd96529ac4";"Æ";47
"02079702742cf96735da4fac4f6c7de4";"018d34d8d97fe30fd4347602b8031ec4";"Ì";36
"00a5773cddef4ba80ef7a113a24944a3";"0e521f30657448f205ecf7a46e4105c0";"Ì";50
"58a5195034f1646bf6de9ed08e4be36b";"8215444bab327ec0f170d0ef7296c026";"Ì";45
"73c3f918fdb33b9262ada6cacadc0b3c";"309e6b5acaa01d889ed303cf65a72dbe";"Ì";37
"f6ef01910f448cb4109eea98674a7c09";"8215444bab327ec0f170d0ef7296c026";"Ì";40
"1c1643234de19c2ab26fca57ccf3f36f";"0e521f30657448f205ecf7a46e4105c0";"Æ";34
"11b10989079fd5d31fd20cae52401b55";"385043f3881c79a5959ab4c3145f8aa8";"Æ";45
"14198b1109f0d42693a76c38f01310f6";"3dfbcfdf96da35c17688cd96b5a94578";"Æ";36
"5cada0630c3b7f922d94c6822c8447f8";"97fa64500457edb6fe17b0acdaf218b2";"Æ";51
"676271a33313168fd27296d1ae6b12d2";"5213e792098c90e356b18861f64570af";"Ì";56
"961dcb3606463e4c4c0046ad590b8d9a";"97fa64500457edb6fe17b0acdaf218b2";"Æ";61
"3ac22024e22f2d8c81a8a5d4c36e190e";"bac64815dc7b441809c1d4de833ef9fd";"Æ";57
"ee2b40accd08326eddbf5f1100f280eb";"5213e792098c90e356b18861f64570af";"Ì";59
"37f637e252ceba7e6a040f58c5c8e1f1";"381b0b043094c8cf1fc0e5ecd17a4461";"Æ";65
"1574dd53b2245a1a90c34f984497ded0";"8df3acb67e47faaeb753cc9a4c6ced3e";"Æ";56
"639e60c7bfa81506364efbff4bc13d99";"385043f3881c79a5959ab4c3145f8aa8";"Æ";44
"7d6722dbffaabee4d28d7d1ed66fa9c9";"db96a8c8cf0715541dd5d9fd96529ac4";"Ì";54
"b6f09504de82fcff2ea5af21a9a4ed83";"bac64815dc7b441809c1d4de833ef9fd";"Ì";45
"f645e8cef088fbd9532a552d57768764";"8215444bab327ec0f170d0ef7296c026";"Ì";38
"ca06f9f1089342361e6c9b04615d6967";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";39
"97bc6a9b69254cbf99a7f759f87c0656";"a1fffaa77ff30165958613b698dc8fd5";"Ì";48
"2238be3a94f97727221c06e785058983";"381b0b043094c8cf1fc0e5ecd17a4461";"Æ";53
"32a000a67b727347f8c4f7dfd2a9ffd5";"309e6b5acaa01d889ed303cf65a72dbe";"Ì";43
"af1ece64a6dfd1a15da02816446504b8";"385043f3881c79a5959ab4c3145f8aa8";"Æ";49
"53b80e7a3631991096cb20ecfd87991d";"3dfbcfdf96da35c17688cd96b5a94578";"Ì";38
"358304c66375f31e423c891eaae6f745";"14aa590a6630a7dd9a4233b8b8182100";"Ì";33
"933890f02957a671c22bddee46035c5c";"71e1e42d79887c04b571828357d5f37e";"Ì";30
"5b2e66213c4eb2bc0b3685703bcf1972";"309e6b5acaa01d889ed303cf65a72dbe";"Ì";57
"ad99108f6af85134c2e0df4b605aabf7";"309e6b5acaa01d889ed303cf65a72dbe";"Ì";31
"f08b20f7dd947fc9dc8d22a725ac4c42";"bac64815dc7b441809c1d4de833ef9fd";"Ì";50
"964d78b059c79345280be3a05ed037db";"385043f3881c79a5959ab4c3145f8aa8";"Ì";30
"26d211319bee0a76c0edd12f766e1a2d";"b628d7d2ba91a097a131c51788e8c4ea";"Æ";65
"5e98c5cddcba2c047c432c8ca4120dc6";"71e1e42d79887c04b571828357d5f37e";"Ì";45
